topic_id,topic_name,subfield_id,subfield_name,field_id,field_name,domain_id,domain_name,keywords,summary,wikipedia_url
12701,Biological Control of Invasive Species,1109,Insect Science,11,Agricultural and Biological Sciences,1,Life Sciences,Biological Control; Invasive Species; Water Hyacinth; Ecological Impact; Host Specificity; Economic Assessment; Environmental Challenge; Sustainable Energy; Weed Eradication; Conservation,"This cluster of papers focuses on the biological control of invasive species, with a particular emphasis on water hyacinth. It covers topics such as ecological and socio-economic impacts, host specificity testing, economic assessment, environmental challenges, and sustainable energy applications. The papers also discuss the management and eradication of invasive weeds, as well as the conservation implications of biological control.",https://en.wikipedia.org/wiki/Biological_control
12713,Forest Ecology and Biodiversity Studies,1109,Insect Science,11,Agricultural and Biological Sciences,1,Life Sciences,Dead Wood; Forest Management; Saproxylic Beetles; Wood Decomposition; Biodiversity Conservation; Fungal Communities; Coarse Woody Debris; Ecosystem Functioning; Habitat Requirements; Global Meta-analysis,"This cluster of papers focuses on saproxylic insect ecology, wood decomposition, and the sustainable management of forests. It explores the relationships between dead wood, forest management practices, and the biodiversity of saproxylic organisms such as beetles and fungi. The papers also investigate the role of coarse woody debris in ecosystem functioning and provide recommendations for biodiversity conservation based on habitat requirements and global meta-analyses.",https://en.wikipedia.org/wiki/Saproxylic_insect
13069,Cocoa and Sweet Potato Agronomy,1108,Horticulture,11,Agricultural and Biological Sciences,1,Life Sciences,Cacao; Agroforestry; Biodiversity Conservation; Climate Change Resilience; Genetic Diversity; Cocoa Production; Shade Trees; Disease Resistance; Soil Fertility; Ecosystem Services,"This cluster of papers focuses on the management, conservation, and sustainable cultivation of cacao (Theobroma cacao) within agroforestry systems. It covers topics such as biodiversity conservation, climate change resilience, genetic diversity, disease resistance, and the role of shade trees in enhancing cocoa production. The research also delves into soil fertility, ecosystem services, and the impact of environmental factors on cacao cultivation.",https://en.wikipedia.org/wiki/Cocoa_bean
10367,Agricultural Innovations and Practices,1100,General Agricultural and Biological Sciences,11,Agricultural and Biological Sciences,1,Life Sciences,Agricultural Innovation; Livelihood Diversification; Technology Adoption; Rural Development; Smallholder Farmers; Market Participation; Conservation Practices; Income Strategies; Social Networks; Sustainable Agriculture,"This cluster of papers explores the dynamics of agricultural innovation, technology adoption, and livelihood diversification among smallholder farmers in developing countries. It delves into topics such as market participation, conservation practices, income strategies, and the role of social networks in promoting sustainable agriculture and rural development.",https://en.wikipedia.org/wiki/Agricultural_innovation
11862,"Agriculture, Land Use, Rural Development",1100,General Agricultural and Biological Sciences,11,Agricultural and Biological Sciences,1,Life Sciences,Agroecology; Food Sovereignty; Land Grabbing; Sustainable Agriculture; Globalization; Smallholder Farmers; Agrarian Change; Political Economy; Climate Change Resilience; Peasant Movements,"This cluster of papers explores the intersection of agroecology, food sovereignty, and global land grabbing, with a focus on sustainable agriculture, smallholder farmers, and the political economy of agrarian change. It delves into the challenges and opportunities presented by globalization, climate change resilience, and the empowerment of peasant movements in shaping the future of food systems.",https://en.wikipedia.org/wiki/Agroecology
12033,Agricultural Economics and Policy,1100,General Agricultural and Biological Sciences,11,Agricultural and Biological Sciences,1,Life Sciences,Common Agricultural Policy; multifunctionality; sustainability; agricultural subsidies; land values; environmental policy; farm succession; EU agriculture; policy reform; biodiversity,"This cluster of papers focuses on the European Common Agricultural Policy (CAP) and its reform, addressing issues such as multifunctionality, sustainability, agricultural subsidies, land values, environmental policy, farm succession, and biodiversity. The papers analyze the impact of CAP on farm structure, income inequality, regional development, and environmental outcomes.",https://en.wikipedia.org/wiki/Common_Agricultural_Policy
12098,Rural development and sustainability,1100,General Agricultural and Biological Sciences,11,Agricultural and Biological Sciences,1,Life Sciences,Rural Development; Agricultural Change; Social Innovation; Neo-Endogenous Development; Rural Resilience; Counterurbanization; Gender Identity; Multifunctional Agriculture; Rural Gentrification; Community Empowerment,"This cluster of papers explores the multifaceted aspects of rural development, agricultural change, and the evolving landscapes of rural areas. It delves into topics such as social innovation, neo-endogenous development, rural resilience, counterurbanization, gender identity in farming, multifunctional agriculture, rural gentrification, and community empowerment.",https://en.wikipedia.org/wiki/Rural_development
13010,Agriculture and Agroindustry Studies,1100,General Agricultural and Biological Sciences,11,Agricultural and Biological Sciences,1,Life Sciences,Agriculture; Economic Development; Supply Chain Management; Sustainability; Agribusiness; Rural Economy; Strategic Management; Smallholder Farmers; Market Integration; Community Based Tourism,"This cluster of papers focuses on the role of agriculture in driving economic development, sustainability, and supply chain management. It covers topics such as agribusiness, rural economy, strategic management in agriculture, and the integration of agricultural markets. Additionally, it explores the impact of agriculture on smallholder farmers and community-based tourism.",https://en.wikipedia.org/wiki/Agricultural_economics
13011,Latin American rural development,1100,General Agricultural and Biological Sciences,11,Agricultural and Biological Sciences,1,Life Sciences,Agriculture; Sustainability; Rural Development; Climate Change; Food Security; Globalization; Social Impact; Environmental Policy; Rural Communities; Trade Liberalization,"This cluster of papers explores the intersection of agriculture, sustainability, and rural development in Latin America, with a focus on the social, environmental, and economic impacts of globalization, trade liberalization, and climate change on rural communities. It addresses issues such as food security, environmental policy, and the challenges of achieving agricultural sustainability in the face of economic and climatic pressures.",https://en.wikipedia.org/wiki/Agricultural_sustainability
13054,Agricultural and Financial Auditing,1100,General Agricultural and Biological Sciences,11,Agricultural and Biological Sciences,1,Life Sciences,Agricultural Science; Digital Economy; Management Accounting; Ruminant Physiology; Environmental Impact; Science Education; Financial Reporting; Sustainable Development; Chronophysiology; Land Reclamation,"This cluster of papers covers a wide range of topics related to agricultural science, digital economy, management accounting, ruminant physiology, environmental impact, science education, financial reporting, sustainable development, chronophysiology, and land reclamation. The papers discuss issues such as the impact of digitalization on agriculture, sustainable development in the agricultural industry, management accounting in agricultural organizations, and the physiological aspects of ruminant feeding behavior. They also explore the environmental impacts of agricultural practices and strategies for land reclamation. Additionally, the cluster includes papers on science education and the development of educational programs in the field of agricultural science.",https://en.wikipedia.org/wiki/Agricultural_science
13240,Bioeconomy and Sustainability Development,1100,General Agricultural and Biological Sciences,11,Agricultural and Biological Sciences,1,Life Sciences,Bioeconomy; Biomass; Bioenergy; Circular Economy; Sustainability; Policy; Innovation; Transition; Forestry; Agro-industrial Complex,"This cluster of papers explores the role of biomass and bioenergy in the bioeconomy, focusing on policies, sustainability, innovation, and the transition to a circular economy. It covers a wide range of topics including national strategies, governance, societal perceptions, industrial transformation, and the potential impact on regional development.",https://en.wikipedia.org/wiki/Bioeconomy
